question_id,context_id,title,context,question,answer,question_type
27033,1,フランク王国,フランク族の名前は西暦3世紀半ばに初めて史料に登場する。記録に残る「フランク」という言葉のもっとも古い用例は、241年ごろの歴史的事実を踏まえたとされるローマ行軍歌においてである。これは4世紀に書かれた『皇帝列伝』に収録されて現代に伝わっている。ローマ人はライン川中流域に居住するゲルマン人たちを一括して「フランク人」と呼んでいた。3世紀から4世紀にかけて、カマーウィー族(英語版)、ブルクテリ族、カットゥアリー族(英語版)、サリー族、アムシヴァリー族(英語版)、トゥヴァンテース族(英語版)が、ローマ側の史料において「フランク人」と呼ばれている。この呼称はあくまでローマ人側からの呼称であり、この名前で呼ばれたゲルマン人の諸部族が実際に同族意識を持っていたかどうかは不明である。ローマ帝国の国境地帯にこれらの諸部族が居住していたことが、彼らを共通の政治的状況に置き、そのことが彼ら自身とローマ人の意識において共族意識を育んだかもしれない。,4世紀に書かれた『皇帝列伝』に収録されたローマの歌で、始めた登場した言葉は何か?,フランク,Multiple sentence reasoning
27034,1,フランク王国,フランク族の名前は西暦3世紀半ばに初めて史料に登場する。記録に残る「フランク」という言葉のもっとも古い用例は、241年ごろの歴史的事実を踏まえたとされるローマ行軍歌においてである。これは4世紀に書かれた『皇帝列伝』に収録されて現代に伝わっている。ローマ人はライン川中流域に居住するゲルマン人たちを一括して「フランク人」と呼んでいた。3世紀から4世紀にかけて、カマーウィー族(英語版)、ブルクテリ族、カットゥアリー族(英語版)、サリー族、アムシヴァリー族(英語版)、トゥヴァンテース族(英語版)が、ローマ側の史料において「フランク人」と呼ばれている。この呼称はあくまでローマ人側からの呼称であり、この名前で呼ばれたゲルマン人の諸部族が実際に同族意識を持っていたかどうかは不明である。ローマ帝国の国境地帯にこれらの諸部族が居住していたことが、彼らを共通の政治的状況に置き、そのことが彼ら自身とローマ人の意識において共族意識を育んだかもしれない。,フランク族の名前が初めて史料に登場したのは、何年か?,241年,Multiple sentence reasoning
27035,1,フランク王国,フランク族の名前は西暦3世紀半ばに初めて史料に登場する。記録に残る「フランク」という言葉のもっとも古い用例は、241年ごろの歴史的事実を踏まえたとされるローマ行軍歌においてである。これは4世紀に書かれた『皇帝列伝』に収録されて現代に伝わっている。ローマ人はライン川中流域に居住するゲルマン人たちを一括して「フランク人」と呼んでいた。3世紀から4世紀にかけて、カマーウィー族(英語版)、ブルクテリ族、カットゥアリー族(英語版)、サリー族、アムシヴァリー族(英語版)、トゥヴァンテース族(英語版)が、ローマ側の史料において「フランク人」と呼ばれている。この呼称はあくまでローマ人側からの呼称であり、この名前で呼ばれたゲルマン人の諸部族が実際に同族意識を持っていたかどうかは不明である。ローマ帝国の国境地帯にこれらの諸部族が居住していたことが、彼らを共通の政治的状況に置き、そのことが彼ら自身とローマ人の意識において共族意識を育んだかもしれない。,ローマ人がフランク人と呼んだ人々は、どこに住んでいましたか?,ライン川中流域,Lexical variation (synonymy)
27036,1,フランク王国,フランク族の名前は西暦3世紀半ばに初めて史料に登場する。記録に残る「フランク」という言葉のもっとも古い用例は、241年ごろの歴史的事実を踏まえたとされるローマ行軍歌においてである。これは4世紀に書かれた『皇帝列伝』に収録されて現代に伝わっている。ローマ人はライン川中流域に居住するゲルマン人たちを一括して「フランク人」と呼んでいた。3世紀から4世紀にかけて、カマーウィー族(英語版)、ブルクテリ族、カットゥアリー族(英語版)、サリー族、アムシヴァリー族(英語版)、トゥヴァンテース族(英語版)が、ローマ側の史料において「フランク人」と呼ばれている。この呼称はあくまでローマ人側からの呼称であり、この名前で呼ばれたゲルマン人の諸部族が実際に同族意識を持っていたかどうかは不明である。ローマ帝国の国境地帯にこれらの諸部族が居住していたことが、彼らを共通の政治的状況に置き、そのことが彼ら自身とローマ人の意識において共族意識を育んだかもしれない。,フランク人と呼ばれていたカマーウィー族、ブルクテリ族、カットゥアリー族、サリー族、アムシヴァリー族、トゥヴァンテース族は、何人だった?,ゲルマン人,Logical reasoning
27037,2,フランク王国,ローマ帝国国境地帯に居住した彼ら「フランク人」たちは、その都度従士団を組織して、隣接するゲルマン諸部族やローマ帝国の属州で略奪を行っていた。一方でその勇猛と武力を買われ、ローマ側によって兵士や将軍として「フランク人」が雇われるようになった。そのような「フランク人」の1人クラウディウス・シルウァヌスは355年にコロニア・アグリッピナ(英語版)(現・ケルン)で皇帝(アウグストゥス)を僭称している。また、メロバウデスや、フラウィウス・バウトのように西ローマ帝国において執政官職(コンスル)に就任するフランク人も現れた。バウトの甥にあたるテウドメール(英語版)は「フランク人の王」という称号を帯びた最初の人物であり、マロバウデス(英語版)というフランク人はローマ軍の将軍を務めたあと、「フランク人の王」になり378年のアレマン族との戦いを勝利に導いたとされる。また、バウトの娘はコンスタンティノープルの宮廷で教育を受け、東ローマ皇帝アルカディウスの妃となった。このように4世紀後半には東西両帝国の政界でフランク人のめざましい活躍があった。,西ローマ帝国において執政官職に就任したフランク人の甥には、どんな称号がつけられた?,フランク人の王,Multiple sentence reasoning
27038,2,フランク王国,ローマ帝国国境地帯に居住した彼ら「フランク人」たちは、その都度従士団を組織して、隣接するゲルマン諸部族やローマ帝国の属州で略奪を行っていた。一方でその勇猛と武力を買われ、ローマ側によって兵士や将軍として「フランク人」が雇われるようになった。そのような「フランク人」の1人クラウディウス・シルウァヌスは355年にコロニア・アグリッピナ(英語版)(現・ケルン)で皇帝(アウグストゥス)を僭称している。また、メロバウデスや、フラウィウス・バウトのように西ローマ帝国において執政官職(コンスル)に就任するフランク人も現れた。バウトの甥にあたるテウドメール(英語版)は「フランク人の王」という称号を帯びた最初の人物であり、マロバウデス(英語版)というフランク人はローマ軍の将軍を務めたあと、「フランク人の王」になり378年のアレマン族との戦いを勝利に導いたとされる。また、バウトの娘はコンスタンティノープルの宮廷で教育を受け、東ローマ皇帝アルカディウスの妃となった。このように4世紀後半には東西両帝国の政界でフランク人のめざましい活躍があった。,コンスタンティノープルの宮廷で教育を受け、東ローマ皇帝アルカディウスの妃となったフランク人の父は、どの国で執政官職に務めたか?,西ローマ帝国,Multiple sentence reasoning
27039,2,フランク王国,ローマ帝国国境地帯に居住した彼ら「フランク人」たちは、その都度従士団を組織して、隣接するゲルマン諸部族やローマ帝国の属州で略奪を行っていた。一方でその勇猛と武力を買われ、ローマ側によって兵士や将軍として「フランク人」が雇われるようになった。そのような「フランク人」の1人クラウディウス・シルウァヌスは355年にコロニア・アグリッピナ(英語版)(現・ケルン)で皇帝(アウグストゥス)を僭称している。また、メロバウデスや、フラウィウス・バウトのように西ローマ帝国において執政官職(コンスル)に就任するフランク人も現れた。バウトの甥にあたるテウドメール(英語版)は「フランク人の王」という称号を帯びた最初の人物であり、マロバウデス(英語版)というフランク人はローマ軍の将軍を務めたあと、「フランク人の王」になり378年のアレマン族との戦いを勝利に導いたとされる。また、バウトの娘はコンスタンティノープルの宮廷で教育を受け、東ローマ皇帝アルカディウスの妃となった。このように4世紀後半には東西両帝国の政界でフランク人のめざましい活躍があった。,378年のアレマン族との戦いを勝利に導いたとされるフランク人は、誰ですか?,マロバウデス,Syntactic variation
27040,2,フランク王国,ローマ帝国国境地帯に居住した彼ら「フランク人」たちは、その都度従士団を組織して、隣接するゲルマン諸部族やローマ帝国の属州で略奪を行っていた。一方でその勇猛と武力を買われ、ローマ側によって兵士や将軍として「フランク人」が雇われるようになった。そのような「フランク人」の1人クラウディウス・シルウァヌスは355年にコロニア・アグリッピナ(英語版)(現・ケルン)で皇帝(アウグストゥス)を僭称している。また、メロバウデスや、フラウィウス・バウトのように西ローマ帝国において執政官職(コンスル)に就任するフランク人も現れた。バウトの甥にあたるテウドメール(英語版)は「フランク人の王」という称号を帯びた最初の人物であり、マロバウデス(英語版)というフランク人はローマ軍の将軍を務めたあと、「フランク人の王」になり378年のアレマン族との戦いを勝利に導いたとされる。また、バウトの娘はコンスタンティノープルの宮廷で教育を受け、東ローマ皇帝アルカディウスの妃となった。このように4世紀後半には東西両帝国の政界でフランク人のめざましい活躍があった。,東ローマ皇帝アルカディウスの妃となったフランク人のいとこで、最初のフランク人の王である人は誰か?,テウドメール,Multiple sentence reasoning
27041,3,フランク王国,一方、ライン川流域のフランク系諸部族は離合集散を経てサリー・フランク人とライン・フランク人(リプアリー・フランク人)という2つの集団に収斂していった。ライン・フランク人たちは380年代に、ゲンノバウド(英語版)、マルコメール(英語版)、スンノ(英語版)という3人の指導者のもと、ライン川を越えてローマ領に侵入し周辺を荒らしまわった。当時西ローマ帝国で権勢を極めていたアルボガスト(英語版)は(彼はバウトの息子であり自身もフランク人であったが)侵入したフランク諸部族を殲滅するように主張し迎撃を主導した。ローマ軍との戦闘のあと、フランク族・アレマン族の小王たちとエウゲニウス帝との間に和約が結ばれたとされる。406年にはライン・フランク人たちはローマの同盟軍としてヴァンダル族、スエヴィ族、アラン族の侵入に対応した。さらに遅くとも5世紀の半ばにはライン・フランク人たちは1人の王を戴く国制を確立していたと考えられる。彼らの勢力範囲はケルンを中心とし、ライン川下流域(ニーダーライン(英語版))からライン川中流域のマインツにまで広がり、モーゼル川流域もその支配下にあった。,西ローマ帝国で権力を握っていた人で、同じフランク人を殲滅しようと主張したのは誰か?,アルボガスト,Multiple sentence reasoning
27042,3,フランク王国,一方、ライン川流域のフランク系諸部族は離合集散を経てサリー・フランク人とライン・フランク人(リプアリー・フランク人)という2つの集団に収斂していった。ライン・フランク人たちは380年代に、ゲンノバウド(英語版)、マルコメール(英語版)、スンノ(英語版)という3人の指導者のもと、ライン川を越えてローマ領に侵入し周辺を荒らしまわった。当時西ローマ帝国で権勢を極めていたアルボガスト(英語版)は(彼はバウトの息子であり自身もフランク人であったが)侵入したフランク諸部族を殲滅するように主張し迎撃を主導した。ローマ軍との戦闘のあと、フランク族・アレマン族の小王たちとエウゲニウス帝との間に和約が結ばれたとされる。406年にはライン・フランク人たちはローマの同盟軍としてヴァンダル族、スエヴィ族、アラン族の侵入に対応した。さらに遅くとも5世紀の半ばにはライン・フランク人たちは1人の王を戴く国制を確立していたと考えられる。彼らの勢力範囲はケルンを中心とし、ライン川下流域(ニーダーライン(英語版))からライン川中流域のマインツにまで広がり、モーゼル川流域もその支配下にあった。,5世紀の半ばに勢力範囲がケルンを中心とし、ライン川下流域からライン川中流域にまで領土を広がり、モーゼル川流域もその支配下にあった国を建国した人々は、380年代には何人の指導者のもとで活動したの?,3人,Multiple sentence reasoning
