question_id,context_id,title,context,question,answer,question_type
13097,1,ギーラーン共和国,イラン・ソビエト社会主義共和国(イラン・ソビエトしゃかいしゅぎきょうわこく)、通称ギーラーン共和国(ギーラーンきょうわこく)は、1920年から翌1921年まで、イラン北部のギーラーン州に存在した社会主義国家である。,イラン・ソビエト社会主義共和国は、他に何とも呼称されるの?,ギーラーン共和国,Lexical variation (world knowledge)
13098,1,ギーラーン共和国,イラン・ソビエト社会主義共和国(イラン・ソビエトしゃかいしゅぎきょうわこく)、通称ギーラーン共和国(ギーラーンきょうわこく)は、1920年から翌1921年まで、イラン北部のギーラーン州に存在した社会主義国家である。,イラン・ソビエト社会主義共和国とは、1920年から何年まで存在していた国家でありますか?,1921年,Syntactic variation
13099,1,ギーラーン共和国,イラン・ソビエト社会主義共和国(イラン・ソビエトしゃかいしゅぎきょうわこく)、通称ギーラーン共和国(ギーラーンきょうわこく)は、1920年から翌1921年まで、イラン北部のギーラーン州に存在した社会主義国家である。,イラン・ソビエト社会主義共和国とは、どの州に存在していた国家でありますか?,ギーラーン州,Syntactic variation
13100,2,ギーラーン共和国,当初の政権は、1920年6月に赤軍の庇護のもと、イラン共産党と民族主義的なジャンギャリー運動の連立により発足した。しかし、ほどなく左派のクーデターにより連立は崩れ、政権は強固な共産革命路線へと移った。ところが、時を同じくしてモスクワのボリシェヴィキ党中央は、東方の情勢安定化のためにテヘラン政府との融和を模索するようになった。党中央から切り捨てられる形となったイラン共産党は、なおも革命路線の堅持を掲げて政権の再統一を図った。だが、1921年11月、テヘラン政府軍による掃討作戦によってギーラーン政権は壊滅した。,当初の政権は、イラン共産党とどの勢力で構成されていたの?,ジャンギャリー運動,Lexical variation (world knowledge)
13101,2,ギーラーン共和国,当初の政権は、1920年6月に赤軍の庇護のもと、イラン共産党と民族主義的なジャンギャリー運動の連立により発足した。しかし、ほどなく左派のクーデターにより連立は崩れ、政権は強固な共産革命路線へと移った。ところが、時を同じくしてモスクワのボリシェヴィキ党中央は、東方の情勢安定化のためにテヘラン政府との融和を模索するようになった。党中央から切り捨てられる形となったイラン共産党は、なおも革命路線の堅持を掲げて政権の再統一を図った。だが、1921年11月、テヘラン政府軍による掃討作戦によってギーラーン政権は壊滅した。,当初の政権が樹立されたのは、いつのことですか?,1920年6月,Lexical variation (synonymy)
13102,2,ギーラーン共和国,当初の政権は、1920年6月に赤軍の庇護のもと、イラン共産党と民族主義的なジャンギャリー運動の連立により発足した。しかし、ほどなく左派のクーデターにより連立は崩れ、政権は強固な共産革命路線へと移った。ところが、時を同じくしてモスクワのボリシェヴィキ党中央は、東方の情勢安定化のためにテヘラン政府との融和を模索するようになった。党中央から切り捨てられる形となったイラン共産党は、なおも革命路線の堅持を掲げて政権の再統一を図った。だが、1921年11月、テヘラン政府軍による掃討作戦によってギーラーン政権は壊滅した。,当初の政権を構成する2つの勢力のうち、どちらの勢力のクーデターにより政権が一勢力に統一されたか?,イラン共産党,Logical reasoning
13103,3,ギーラーン共和国,第一次世界大戦期、ガージャール朝の弱体化に伴い、イランはイギリスとロシア帝国による半植民地状態となっていた。そしてこの頃、イラン北部のカスピ海南西岸に位置するギーラーン州では、イギリス・ロシア両国の干渉にパルチザンとして抵抗をつづけ、テヘラン中央政府からも距離をとる独自の勢力が存在していた。かつて挫折した立憲革命の再生を訴え、ギーラーンの森林(ジャンギャル)の中からイランの独立回復と変革を求める彼らの闘争は「ジャンギャリー運動」と称され、この指導者であるミールザー・クーチェク・ハーンにも多くの支持が集まっていた。,ガージャール朝の勢力が弱まっていったのは、第何次世界大戦中の頃なの?,第一次世界大戦,Lexical variation (world knowledge)
13104,3,ギーラーン共和国,第一次世界大戦期、ガージャール朝の弱体化に伴い、イランはイギリスとロシア帝国による半植民地状態となっていた。そしてこの頃、イラン北部のカスピ海南西岸に位置するギーラーン州では、イギリス・ロシア両国の干渉にパルチザンとして抵抗をつづけ、テヘラン中央政府からも距離をとる独自の勢力が存在していた。かつて挫折した立憲革命の再生を訴え、ギーラーンの森林(ジャンギャル)の中からイランの独立回復と変革を求める彼らの闘争は「ジャンギャリー運動」と称され、この指導者であるミールザー・クーチェク・ハーンにも多くの支持が集まっていた。,どの王朝の勢力が弱まると、イランはイギリスとロシア帝国による半植民地状態となりましたか?,ガージャール朝,Lexical variation (world knowledge)
13105,3,ギーラーン共和国,第一次世界大戦期、ガージャール朝の弱体化に伴い、イランはイギリスとロシア帝国による半植民地状態となっていた。そしてこの頃、イラン北部のカスピ海南西岸に位置するギーラーン州では、イギリス・ロシア両国の干渉にパルチザンとして抵抗をつづけ、テヘラン中央政府からも距離をとる独自の勢力が存在していた。かつて挫折した立憲革命の再生を訴え、ギーラーンの森林(ジャンギャル)の中からイランの独立回復と変革を求める彼らの闘争は「ジャンギャリー運動」と称され、この指導者であるミールザー・クーチェク・ハーンにも多くの支持が集まっていた。,イギリス・ロシア両国の干渉に抵抗しつつ、テヘラン中央政府からも距離をとる独自の勢力が存在していたのは、どこにか?,ギーラーン州,Syntactic variation
13106,3,ギーラーン共和国,第一次世界大戦期、ガージャール朝の弱体化に伴い、イランはイギリスとロシア帝国による半植民地状態となっていた。そしてこの頃、イラン北部のカスピ海南西岸に位置するギーラーン州では、イギリス・ロシア両国の干渉にパルチザンとして抵抗をつづけ、テヘラン中央政府からも距離をとる独自の勢力が存在していた。かつて挫折した立憲革命の再生を訴え、ギーラーンの森林(ジャンギャル)の中からイランの独立回復と変革を求める彼らの闘争は「ジャンギャリー運動」と称され、この指導者であるミールザー・クーチェク・ハーンにも多くの支持が集まっていた。,ギーラーン州にイギリス・ロシア帝国に抵抗しつつ、中央政府からも距離をとる独自の勢力が存在したのは、第何次世界大戦中のころか?,第一次世界大戦,Multiple sentence reasoning
