question_id,context_id,title,context,question,answer,question_type
17224,1,庵野秀明,"庵野秀明は幼い頃よりアニメや特撮、そして大規模建造物等に夢中でよく絵を描いていたという。また、漫画少年でもあり、中学生の頃は特に少女漫画を大量に読んでいた。

山口県立宇部高等学校での高校生時代には、美術部で部長を務めるほどの画力を有していた。アマチュア映像制作グループ「グループSHADO」にも所属し、自主制作の映像作品『ナカムライダー』が、文化祭で上映された。",庵野秀明が中学生時代から大量で読んだ漫画とは何か。,少女漫画,Syntactic variation
17225,1,庵野秀明,"庵野秀明は幼い頃よりアニメや特撮、そして大規模建造物等に夢中でよく絵を描いていたという。また、漫画少年でもあり、中学生の頃は特に少女漫画を大量に読んでいた。

山口県立宇部高等学校での高校生時代には、美術部で部長を務めるほどの画力を有していた。アマチュア映像制作グループ「グループSHADO」にも所属し、自主制作の映像作品『ナカムライダー』が、文化祭で上映された。",庵野秀明の出身高校はどこですか?,山口県立宇部高等学校,Lexical variation (world knowledge)
17226,1,庵野秀明,"庵野秀明は幼い頃よりアニメや特撮、そして大規模建造物等に夢中でよく絵を描いていたという。また、漫画少年でもあり、中学生の頃は特に少女漫画を大量に読んでいた。

山口県立宇部高等学校での高校生時代には、美術部で部長を務めるほどの画力を有していた。アマチュア映像制作グループ「グループSHADO」にも所属し、自主制作の映像作品『ナカムライダー』が、文化祭で上映された。",秀明が通った高校はなんですか?,山口県立宇部高等学校,Lexical variation (world knowledge)
17227,1,庵野秀明,"庵野秀明は幼い頃よりアニメや特撮、そして大規模建造物等に夢中でよく絵を描いていたという。また、漫画少年でもあり、中学生の頃は特に少女漫画を大量に読んでいた。

山口県立宇部高等学校での高校生時代には、美術部で部長を務めるほどの画力を有していた。アマチュア映像制作グループ「グループSHADO」にも所属し、自主制作の映像作品『ナカムライダー』が、文化祭で上映された。",庵野秀明が所属していたアマチュア映像制作グループの名は?,「グループSHADO」,Syntactic variation
17228,1,庵野秀明,"庵野秀明は幼い頃よりアニメや特撮、そして大規模建造物等に夢中でよく絵を描いていたという。また、漫画少年でもあり、中学生の頃は特に少女漫画を大量に読んでいた。

山口県立宇部高等学校での高校生時代には、美術部で部長を務めるほどの画力を有していた。アマチュア映像制作グループ「グループSHADO」にも所属し、自主制作の映像作品『ナカムライダー』が、文化祭で上映された。",山口県立宇部高等学校の文化祭で庵野が所属していた「グループSHADO」で上映した作品名はなんですか?,『ナカムライダー』,Multiple sentence reasoning
17229,1,庵野秀明,"庵野秀明は幼い頃よりアニメや特撮、そして大規模建造物等に夢中でよく絵を描いていたという。また、漫画少年でもあり、中学生の頃は特に少女漫画を大量に読んでいた。

山口県立宇部高等学校での高校生時代には、美術部で部長を務めるほどの画力を有していた。アマチュア映像制作グループ「グループSHADO」にも所属し、自主制作の映像作品『ナカムライダー』が、文化祭で上映された。",「グループSHADO」で庵野秀明が自主制作した作品のタイトルは?,『ナカムライダー』,Multiple sentence reasoning
17230,2,庵野秀明,"庵野秀明は高校卒業後は就職せず、遊んでばかりいたために親に心配され、一浪を経て、当時、入試が実技のみであった大阪芸術大学映像計画学科に進学する。受験対策は宮崎駿らの絵コンテ等を見て勉強したという。

同じ学科の同級生には南雅彦・西森明良などの同業者、広告デザイナーの碇義彦や漫画家の島本和彦および士郎正宗等も在籍していた。士郎とは学生時代の面識・交流の有無は不明だが、後に『アップルシード』『蒼きウル(未発表)』にて互いにスタッフとして参加している。

サークルはSF研究会に所属していた。入学当初、同級生の山賀博之、赤井孝美らと班を作る。なお、この頃の庵野について、画力は「特にメカの描写は圧倒的であった」と後に山賀が語っており、学生生活の様子は島本和彦の漫画作品『アオイホノオ』に詳しく描かれている。",庵野秀明の出身大学はどこですか?,大阪芸術大学,Lexical variation (world knowledge)
17231,2,庵野秀明,"庵野秀明は高校卒業後は就職せず、遊んでばかりいたために親に心配され、一浪を経て、当時、入試が実技のみであった大阪芸術大学映像計画学科に進学する。受験対策は宮崎駿らの絵コンテ等を見て勉強したという。

同じ学科の同級生には南雅彦・西森明良などの同業者、広告デザイナーの碇義彦や漫画家の島本和彦および士郎正宗等も在籍していた。士郎とは学生時代の面識・交流の有無は不明だが、後に『アップルシード』『蒼きウル(未発表)』にて互いにスタッフとして参加している。

サークルはSF研究会に所属していた。入学当初、同級生の山賀博之、赤井孝美らと班を作る。なお、この頃の庵野について、画力は「特にメカの描写は圧倒的であった」と後に山賀が語っており、学生生活の様子は島本和彦の漫画作品『アオイホノオ』に詳しく描かれている。",庵野秀明が進学した大学名は?,大阪芸術大学,Syntactic variation
17232,2,庵野秀明,"庵野秀明は高校卒業後は就職せず、遊んでばかりいたために親に心配され、一浪を経て、当時、入試が実技のみであった大阪芸術大学映像計画学科に進学する。受験対策は宮崎駿らの絵コンテ等を見て勉強したという。

同じ学科の同級生には南雅彦・西森明良などの同業者、広告デザイナーの碇義彦や漫画家の島本和彦および士郎正宗等も在籍していた。士郎とは学生時代の面識・交流の有無は不明だが、後に『アップルシード』『蒼きウル(未発表)』にて互いにスタッフとして参加している。

サークルはSF研究会に所属していた。入学当初、同級生の山賀博之、赤井孝美らと班を作る。なお、この頃の庵野について、画力は「特にメカの描写は圧倒的であった」と後に山賀が語っており、学生生活の様子は島本和彦の漫画作品『アオイホノオ』に詳しく描かれている。",庵野秀明の大学学科は?,映像計画学科,Syntactic variation
17233,2,庵野秀明,"庵野秀明は高校卒業後は就職せず、遊んでばかりいたために親に心配され、一浪を経て、当時、入試が実技のみであった大阪芸術大学映像計画学科に進学する。受験対策は宮崎駿らの絵コンテ等を見て勉強したという。

同じ学科の同級生には南雅彦・西森明良などの同業者、広告デザイナーの碇義彦や漫画家の島本和彦および士郎正宗等も在籍していた。士郎とは学生時代の面識・交流の有無は不明だが、後に『アップルシード』『蒼きウル(未発表)』にて互いにスタッフとして参加している。

サークルはSF研究会に所属していた。入学当初、同級生の山賀博之、赤井孝美らと班を作る。なお、この頃の庵野について、画力は「特にメカの描写は圧倒的であった」と後に山賀が語っており、学生生活の様子は島本和彦の漫画作品『アオイホノオ』に詳しく描かれている。",庵野秀明が大学受験対策として見た絵コンテは誰のものですか?,宮崎駿,Syntactic variation
17234,2,庵野秀明,"庵野秀明は高校卒業後は就職せず、遊んでばかりいたために親に心配され、一浪を経て、当時、入試が実技のみであった大阪芸術大学映像計画学科に進学する。受験対策は宮崎駿らの絵コンテ等を見て勉強したという。

同じ学科の同級生には南雅彦・西森明良などの同業者、広告デザイナーの碇義彦や漫画家の島本和彦および士郎正宗等も在籍していた。士郎とは学生時代の面識・交流の有無は不明だが、後に『アップルシード』『蒼きウル(未発表)』にて互いにスタッフとして参加している。

サークルはSF研究会に所属していた。入学当初、同級生の山賀博之、赤井孝美らと班を作る。なお、この頃の庵野について、画力は「特にメカの描写は圧倒的であった」と後に山賀が語っており、学生生活の様子は島本和彦の漫画作品『アオイホノオ』に詳しく描かれている。",大阪芸術大学映像計画学科の同級生で広告デザイナーの方は誰ですか?,碇義彦,Syntactic variation
17235,2,庵野秀明,"庵野秀明は高校卒業後は就職せず、遊んでばかりいたために親に心配され、一浪を経て、当時、入試が実技のみであった大阪芸術大学映像計画学科に進学する。受験対策は宮崎駿らの絵コンテ等を見て勉強したという。

同じ学科の同級生には南雅彦・西森明良などの同業者、広告デザイナーの碇義彦や漫画家の島本和彦および士郎正宗等も在籍していた。士郎とは学生時代の面識・交流の有無は不明だが、後に『アップルシード』『蒼きウル(未発表)』にて互いにスタッフとして参加している。

サークルはSF研究会に所属していた。入学当初、同級生の山賀博之、赤井孝美らと班を作る。なお、この頃の庵野について、画力は「特にメカの描写は圧倒的であった」と後に山賀が語っており、学生生活の様子は島本和彦の漫画作品『アオイホノオ』に詳しく描かれている。",大阪芸術大学映像計画学科に在籍していた同級生島本和彦の職業は?,漫画家,Syntactic variation
17236,2,庵野秀明,"庵野秀明は高校卒業後は就職せず、遊んでばかりいたために親に心配され、一浪を経て、当時、入試が実技のみであった大阪芸術大学映像計画学科に進学する。受験対策は宮崎駿らの絵コンテ等を見て勉強したという。

同じ学科の同級生には南雅彦・西森明良などの同業者、広告デザイナーの碇義彦や漫画家の島本和彦および士郎正宗等も在籍していた。士郎とは学生時代の面識・交流の有無は不明だが、後に『アップルシード』『蒼きウル(未発表)』にて互いにスタッフとして参加している。

サークルはSF研究会に所属していた。入学当初、同級生の山賀博之、赤井孝美らと班を作る。なお、この頃の庵野について、画力は「特にメカの描写は圧倒的であった」と後に山賀が語っており、学生生活の様子は島本和彦の漫画作品『アオイホノオ』に詳しく描かれている。",『アップルシード』『蒼きウル(未発表)』で一緒にスタッフとして参加した秀明の大学同級生は誰ですか?,士郎正宗,Multiple sentence reasoning
17237,2,庵野秀明,"庵野秀明は高校卒業後は就職せず、遊んでばかりいたために親に心配され、一浪を経て、当時、入試が実技のみであった大阪芸術大学映像計画学科に進学する。受験対策は宮崎駿らの絵コンテ等を見て勉強したという。

同じ学科の同級生には南雅彦・西森明良などの同業者、広告デザイナーの碇義彦や漫画家の島本和彦および士郎正宗等も在籍していた。士郎とは学生時代の面識・交流の有無は不明だが、後に『アップルシード』『蒼きウル(未発表)』にて互いにスタッフとして参加している。

サークルはSF研究会に所属していた。入学当初、同級生の山賀博之、赤井孝美らと班を作る。なお、この頃の庵野について、画力は「特にメカの描写は圧倒的であった」と後に山賀が語っており、学生生活の様子は島本和彦の漫画作品『アオイホノオ』に詳しく描かれている。",庵野秀明が所属した大学サークルはなんですか?,SF研究会,Syntactic variation
