question_id,context_id,title,context,question,answer,question_type
23386,1,ゴジラ,ゴジラは1954年に第1作が公開されて以降、半世紀以上に亘って製作されている怪獣映画である。演技者がぬいぐるみ(着ぐるみ)に入って演じる手法を主体としており、この手法は以後、日本の特撮映画やテレビ特撮番組の主流となった。怪獣や怪獣同士の格闘のみならず、逃げ回る住民や攻防する軍隊等の周辺の人間描写も毎回描かれ好評を得ている。日本のみならず海外でも上映されて人気を呼び、ハリウッド・ウォーク・オブ・フェームに日本のキャラクターとしては唯一の例として登録されている。,最初のゴジラ映画が制作されたのは何年ですか?,1954年,Lexical variation (world knowledge)
23387,1,ゴジラ,ゴジラは1954年に第1作が公開されて以降、半世紀以上に亘って製作されている怪獣映画である。演技者がぬいぐるみ(着ぐるみ)に入って演じる手法を主体としており、この手法は以後、日本の特撮映画やテレビ特撮番組の主流となった。怪獣や怪獣同士の格闘のみならず、逃げ回る住民や攻防する軍隊等の周辺の人間描写も毎回描かれ好評を得ている。日本のみならず海外でも上映されて人気を呼び、ハリウッド・ウォーク・オブ・フェームに日本のキャラクターとしては唯一の例として登録されている。,『ゴジラ』の撮影は演技者がどこに入って行われますか?,ぬいぐるみ,Lexical variation (world knowledge)
23388,1,ゴジラ,ゴジラは1954年に第1作が公開されて以降、半世紀以上に亘って製作されている怪獣映画である。演技者がぬいぐるみ(着ぐるみ)に入って演じる手法を主体としており、この手法は以後、日本の特撮映画やテレビ特撮番組の主流となった。怪獣や怪獣同士の格闘のみならず、逃げ回る住民や攻防する軍隊等の周辺の人間描写も毎回描かれ好評を得ている。日本のみならず海外でも上映されて人気を呼び、ハリウッド・ウォーク・オブ・フェームに日本のキャラクターとしては唯一の例として登録されている。,ハリウッド・ウォーク・オブ・フェームに登録されている唯一の日本のキャラクターは何ですか?,ゴジラ,Multiple sentence reasoning
23389,1,ゴジラ,ゴジラは1954年に第1作が公開されて以降、半世紀以上に亘って製作されている怪獣映画である。演技者がぬいぐるみ(着ぐるみ)に入って演じる手法を主体としており、この手法は以後、日本の特撮映画やテレビ特撮番組の主流となった。怪獣や怪獣同士の格闘のみならず、逃げ回る住民や攻防する軍隊等の周辺の人間描写も毎回描かれ好評を得ている。日本のみならず海外でも上映されて人気を呼び、ハリウッド・ウォーク・オブ・フェームに日本のキャラクターとしては唯一の例として登録されている。,ゴジラシリーズは毎回怪獣や怪獣同士の格闘だけでなく、何が描かれて好評を得てますか?,人間描写,Syntactic variation
23390,1,ゴジラ,ゴジラは1954年に第1作が公開されて以降、半世紀以上に亘って製作されている怪獣映画である。演技者がぬいぐるみ(着ぐるみ)に入って演じる手法を主体としており、この手法は以後、日本の特撮映画やテレビ特撮番組の主流となった。怪獣や怪獣同士の格闘のみならず、逃げ回る住民や攻防する軍隊等の周辺の人間描写も毎回描かれ好評を得ている。日本のみならず海外でも上映されて人気を呼び、ハリウッド・ウォーク・オブ・フェームに日本のキャラクターとしては唯一の例として登録されている。,ゴジラは演技者が何を着て演じる手法が主体ですか?,ぬいぐるみ,Syntactic variation
23391,1,ゴジラ,ゴジラは1954年に第1作が公開されて以降、半世紀以上に亘って製作されている怪獣映画である。演技者がぬいぐるみ(着ぐるみ)に入って演じる手法を主体としており、この手法は以後、日本の特撮映画やテレビ特撮番組の主流となった。怪獣や怪獣同士の格闘のみならず、逃げ回る住民や攻防する軍隊等の周辺の人間描写も毎回描かれ好評を得ている。日本のみならず海外でも上映されて人気を呼び、ハリウッド・ウォーク・オブ・フェームに日本のキャラクターとしては唯一の例として登録されている。,ゴジラ映画の第1作目が公開されたのはいつですか?,1954年,Syntactic variation
23392,2,ゴジラ,1954年11月3日、特撮映画製作を熱望していたスタッフが、当時社会問題となっていたビキニ環礁の核実験に着想を得て製作した、第1作“水爆大怪獣映画”『ゴジラ』が公開される。身長50メートルの怪獣ゴジラは人間にとっての恐怖の対象であると同時に、煽り文句などで「核の落とし子」「人間が生み出した恐怖の象徴」として描かれた。また核兵器という人間が生み出したものによって現れた怪獣が、人間の手で葬られるという人間の身勝手さを表現した作品となった。映画評論家の樋口尚文は、本作の監督である本多猪四郎への取材において「戦後の暗い社会を尽く破壊、無秩序に陥らせる和製キングコングを作りたかった」という旨の言質を取っている。水爆実験で蘇った怪獣がニューヨークの街を破壊していくというレイ・ハリーハウゼン特撮の怪獣映画『原子怪獣現わる』(1953年)に大きな影響を受けている。観客動員数は961万人を記録した。この成功を受けて直ちに続編が準備され、翌年の1955年に公開された第2作『ゴジラの逆襲』では「怪獣同士の対決」が初めて描かれた。この後しばらく東宝はゴジラ以外の怪獣・特撮映画を作っておりゴジラシリーズの新作の企画は無かった。7年後の1962年に公開されたシリーズ第3作『キングコング対ゴジラ』は、当初の企画はアメリカでキングコング(1933)のウィリス・オブライエンがキングコング映画の新作として「キングコング対フランケンシュタイン」として企画していたものである。だが、この企画はアメリカでは資金調達が出来ず、オブライエンも企画から外されたものが回り回って東宝に売り込まれた。それまで東宝にはゴジラ映画の新作の予定はなかったが、東宝側は「キングコングと怪獣を闘わせるなら相手はゴジラしかないだろう」として、これを契約。「キングコング対ゴジラ」となった。これが国内で初めての怪獣対決映画となる。「キングコング対ゴジラ」は、当時の歴代邦画観客動員数第2位の記録となる1255万人を動員した。アメリカなど日本国外でも上映され、大ヒットとなる。以降、日本国外で好調なセールスを買われた昭和ゴジラシリーズは、外貨獲得の手段として1960年代には矢継ぎ早に新作が製作された。,第1作“水爆大怪獣映画”『ゴジラ』が公開されたのはいつですか?,1954年11月3日,Syntactic variation
23393,2,ゴジラ,1954年11月3日、特撮映画製作を熱望していたスタッフが、当時社会問題となっていたビキニ環礁の核実験に着想を得て製作した、第1作“水爆大怪獣映画”『ゴジラ』が公開される。身長50メートルの怪獣ゴジラは人間にとっての恐怖の対象であると同時に、煽り文句などで「核の落とし子」「人間が生み出した恐怖の象徴」として描かれた。また核兵器という人間が生み出したものによって現れた怪獣が、人間の手で葬られるという人間の身勝手さを表現した作品となった。映画評論家の樋口尚文は、本作の監督である本多猪四郎への取材において「戦後の暗い社会を尽く破壊、無秩序に陥らせる和製キングコングを作りたかった」という旨の言質を取っている。水爆実験で蘇った怪獣がニューヨークの街を破壊していくというレイ・ハリーハウゼン特撮の怪獣映画『原子怪獣現わる』(1953年)に大きな影響を受けている。観客動員数は961万人を記録した。この成功を受けて直ちに続編が準備され、翌年の1955年に公開された第2作『ゴジラの逆襲』では「怪獣同士の対決」が初めて描かれた。この後しばらく東宝はゴジラ以外の怪獣・特撮映画を作っておりゴジラシリーズの新作の企画は無かった。7年後の1962年に公開されたシリーズ第3作『キングコング対ゴジラ』は、当初の企画はアメリカでキングコング(1933)のウィリス・オブライエンがキングコング映画の新作として「キングコング対フランケンシュタイン」として企画していたものである。だが、この企画はアメリカでは資金調達が出来ず、オブライエンも企画から外されたものが回り回って東宝に売り込まれた。それまで東宝にはゴジラ映画の新作の予定はなかったが、東宝側は「キングコングと怪獣を闘わせるなら相手はゴジラしかないだろう」として、これを契約。「キングコング対ゴジラ」となった。これが国内で初めての怪獣対決映画となる。「キングコング対ゴジラ」は、当時の歴代邦画観客動員数第2位の記録となる1255万人を動員した。アメリカなど日本国外でも上映され、大ヒットとなる。以降、日本国外で好調なセールスを買われた昭和ゴジラシリーズは、外貨獲得の手段として1960年代には矢継ぎ早に新作が製作された。,第1作目のゴジラはどこから着想して制作されましたか?,ビキニ環礁の核実験,Syntactic variation
23394,2,ゴジラ,1954年11月3日、特撮映画製作を熱望していたスタッフが、当時社会問題となっていたビキニ環礁の核実験に着想を得て製作した、第1作“水爆大怪獣映画”『ゴジラ』が公開される。身長50メートルの怪獣ゴジラは人間にとっての恐怖の対象であると同時に、煽り文句などで「核の落とし子」「人間が生み出した恐怖の象徴」として描かれた。また核兵器という人間が生み出したものによって現れた怪獣が、人間の手で葬られるという人間の身勝手さを表現した作品となった。映画評論家の樋口尚文は、本作の監督である本多猪四郎への取材において「戦後の暗い社会を尽く破壊、無秩序に陥らせる和製キングコングを作りたかった」という旨の言質を取っている。水爆実験で蘇った怪獣がニューヨークの街を破壊していくというレイ・ハリーハウゼン特撮の怪獣映画『原子怪獣現わる』(1953年)に大きな影響を受けている。観客動員数は961万人を記録した。この成功を受けて直ちに続編が準備され、翌年の1955年に公開された第2作『ゴジラの逆襲』では「怪獣同士の対決」が初めて描かれた。この後しばらく東宝はゴジラ以外の怪獣・特撮映画を作っておりゴジラシリーズの新作の企画は無かった。7年後の1962年に公開されたシリーズ第3作『キングコング対ゴジラ』は、当初の企画はアメリカでキングコング(1933)のウィリス・オブライエンがキングコング映画の新作として「キングコング対フランケンシュタイン」として企画していたものである。だが、この企画はアメリカでは資金調達が出来ず、オブライエンも企画から外されたものが回り回って東宝に売り込まれた。それまで東宝にはゴジラ映画の新作の予定はなかったが、東宝側は「キングコングと怪獣を闘わせるなら相手はゴジラしかないだろう」として、これを契約。「キングコング対ゴジラ」となった。これが国内で初めての怪獣対決映画となる。「キングコング対ゴジラ」は、当時の歴代邦画観客動員数第2位の記録となる1255万人を動員した。アメリカなど日本国外でも上映され、大ヒットとなる。以降、日本国外で好調なセールスを買われた昭和ゴジラシリーズは、外貨獲得の手段として1960年代には矢継ぎ早に新作が製作された。,『ゴジラ』の初映画作品はどこからモチーフをえて作られましたか?,ビキニ環礁の核実験,Lexical variation (synonymy)
23395,2,ゴジラ,1954年11月3日、特撮映画製作を熱望していたスタッフが、当時社会問題となっていたビキニ環礁の核実験に着想を得て製作した、第1作“水爆大怪獣映画”『ゴジラ』が公開される。身長50メートルの怪獣ゴジラは人間にとっての恐怖の対象であると同時に、煽り文句などで「核の落とし子」「人間が生み出した恐怖の象徴」として描かれた。また核兵器という人間が生み出したものによって現れた怪獣が、人間の手で葬られるという人間の身勝手さを表現した作品となった。映画評論家の樋口尚文は、本作の監督である本多猪四郎への取材において「戦後の暗い社会を尽く破壊、無秩序に陥らせる和製キングコングを作りたかった」という旨の言質を取っている。水爆実験で蘇った怪獣がニューヨークの街を破壊していくというレイ・ハリーハウゼン特撮の怪獣映画『原子怪獣現わる』(1953年)に大きな影響を受けている。観客動員数は961万人を記録した。この成功を受けて直ちに続編が準備され、翌年の1955年に公開された第2作『ゴジラの逆襲』では「怪獣同士の対決」が初めて描かれた。この後しばらく東宝はゴジラ以外の怪獣・特撮映画を作っておりゴジラシリーズの新作の企画は無かった。7年後の1962年に公開されたシリーズ第3作『キングコング対ゴジラ』は、当初の企画はアメリカでキングコング(1933)のウィリス・オブライエンがキングコング映画の新作として「キングコング対フランケンシュタイン」として企画していたものである。だが、この企画はアメリカでは資金調達が出来ず、オブライエンも企画から外されたものが回り回って東宝に売り込まれた。それまで東宝にはゴジラ映画の新作の予定はなかったが、東宝側は「キングコングと怪獣を闘わせるなら相手はゴジラしかないだろう」として、これを契約。「キングコング対ゴジラ」となった。これが国内で初めての怪獣対決映画となる。「キングコング対ゴジラ」は、当時の歴代邦画観客動員数第2位の記録となる1255万人を動員した。アメリカなど日本国外でも上映され、大ヒットとなる。以降、日本国外で好調なセールスを買われた昭和ゴジラシリーズは、外貨獲得の手段として1960年代には矢継ぎ早に新作が製作された。,初代ゴジラの身長は何メートルですか?,50メートル,Syntactic variation
